origin,destination,mode,commodity,vehicle_or_aircraft_type,distance_km,cargo_weight_tonnes,tonne_km,cost_inr,time_hours,co2_kg,environmental_cost_inr,emission_factor_kgco2_per_tkm,base_rate_inr_per_tkm,distance_source
Chennai,Bengaluru,Air,General Goods,Belly Cargo (Domestic),304.7,20,6093.6,77858.99,5.34,9627.91,68724.01,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Chennai,Bengaluru,Road,General Goods,>40t,377.2,50,18861.2,30072.97,10.4,754.45,5385.24,0.04,1.62,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Chennai,Bengaluru,Rail,General Goods,Freight Rake,358,50,17900,22696.09,11.7,189.74,1354.36,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: CHENNAI CENTRAL - BANGALORE Lalbagh Exp)
Chennai,Bengaluru,Air,General Goods,Belly Cargo (Domestic),304.7,50,15234.0,202467.16,5.46,24069.77,171810.01,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Chennai,Bengaluru,Road,Automobile Parts,12-16t,377.2,5,1886.1,7718.05,9.92,94.31,673.16,0.05,2.17,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Chennai,Bengaluru,Rail,Automobile Parts,Freight Rake,358,5,1790,4222.71,11.77,18.97,135.44,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: CHENNAI CENTRAL - BANGALORE Lalbagh Exp)
Chennai,Bengaluru,Air,Automobile Parts,Belly Cargo (Domestic),304.7,5,1523.4,43021.15,5.27,2406.98,17181.0,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Chennai,Bengaluru,Road,Automobile Parts,12-16t,377.2,10,3772.2,15516.05,10.94,188.61,1346.31,0.05,2.17,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Chennai,Bengaluru,Rail,Automobile Parts,Freight Rake,358,10,3580,8766.36,11.8,37.95,270.87,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: CHENNAI CENTRAL - BANGALORE Lalbagh Exp)
Chennai,Bengaluru,Air,Automobile Parts,Belly Cargo (Domestic),304.7,10,3046.8,83936.61,5.61,4813.95,34362.0,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Chennai,Bengaluru,Road,Automobile Parts,25-40t,377.2,20,7544.5,24768.69,9.82,301.78,2154.1,0.04,1.62,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Chennai,Bengaluru,Rail,Automobile Parts,Freight Rake,358,20,7160,17507.12,12.54,75.9,541.75,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: CHENNAI CENTRAL - BANGALORE Lalbagh Exp)
Chennai,Bengaluru,Air,Automobile Parts,Belly Cargo (Domestic),304.7,20,6093.6,148462.17,5.26,9627.91,68724.01,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Chennai,Bengaluru,Road,Automobile Parts,>40t,377.2,50,18861.2,61812.55,11.21,754.45,5385.24,0.04,1.62,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Chennai,Bengaluru,Rail,Automobile Parts,Freight Rake,358,50,17900,43557.14,12.23,189.74,1354.36,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: CHENNAI CENTRAL - BANGALORE Lalbagh Exp)
Chennai,Bengaluru,Air,Automobile Parts,Belly Cargo (Domestic),304.7,50,15234.0,394064.67,5.43,24069.77,171810.01,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Chennai,Hyderabad,Road,Coal,12-16t,669.8,5,3349.1,4163.43,17.39,167.45,1195.28,0.05,2.17,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Chennai,Hyderabad,Rail,Coal,Freight Rake,715,5,3575,3085.36,18.8,37.9,270.49,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: Chennai - Hyderabad Express)
Chennai,Hyderabad,Air,Coal,Belly Cargo (Domestic),541.0,5,2705.0,21107.28,5.72,4273.93,30507.31,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Chennai,Hyderabad,Road,Coal,12-16t,669.8,10,6698.1,8941.05,17.87,334.91,2390.57,0.05,2.17,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Chennai,Hyderabad,Rail,Coal,Freight Rake,715,10,7150,6044.06,19.1,75.79,540.99,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: Chennai - Hyderabad Express)
Chennai,Hyderabad,Air,Coal,Belly Cargo (Domestic),541.0,10,5410.0,49892.02,5.65,8547.86,61014.62,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Chennai,Hyderabad,Road,Coal,25-40t,669.8,20,13396.3,13654.25,17.57,535.85,3824.91,0.04,1.62,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Chennai,Hyderabad,Rail,Coal,Freight Rake,715,20,14300,11354.41,19.37,151.58,1081.98,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: Chennai - Hyderabad Express)
Chennai,Hyderabad,Air,Coal,Belly Cargo (Domestic),541.0,20,10820.1,97331.27,5.88,17095.72,122029.23,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Chennai,Hyderabad,Road,Coal,>40t,669.8,50,33490.7,32174.5,17.74,1339.63,9562.27,0.04,1.62,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Chennai,Hyderabad,Rail,Coal,Freight Rake,715,50,35750,29992.98,18.51,378.95,2704.95,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: Chennai - Hyderabad Express)
Chennai,Hyderabad,Air,Coal,Belly Cargo (Domestic),541.0,50,27050.2,235994.77,5.82,42739.29,305073.08,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Chennai,Hyderabad,Road,Cement,12-16t,669.8,5,3349.1,4604.91,16.54,167.45,1195.28,0.05,2.17,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Chennai,Hyderabad,Rail,Cement,Freight Rake,715,5,3575,3140.99,18.96,37.9,270.49,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: Chennai - Hyderabad Express)
Chennai,Hyderabad,Air,Cement,Belly Cargo (Domestic),541.0,5,2705.0,22234.25,5.68,4273.93,30507.31,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Chennai,Hyderabad,Road,Cement,12-16t,669.8,10,6698.1,9438.47,18.29,334.91,2390.57,0.05,2.17,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Chennai,Hyderabad,Rail,Cement,Freight Rake,715,10,7150,5865.35,19.55,75.79,540.99,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: Chennai - Hyderabad Express)
Chennai,Hyderabad,Air,Cement,Belly Cargo (Domestic),541.0,10,5410.0,44093.98,5.95,8547.86,61014.62,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Chennai,Hyderabad,Road,Cement,25-40t,669.8,20,13396.3,13095.44,18.14,535.85,3824.91,0.04,1.62,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Chennai,Hyderabad,Rail,Cement,Freight Rake,715,20,14300,10875.8,19.51,151.58,1081.98,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: Chennai - Hyderabad Express)
Chennai,Hyderabad,Air,Cement,Belly Cargo (Domestic),541.0,20,10820.1,93597.21,5.58,17095.72,122029.23,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Chennai,Hyderabad,Road,Cement,>40t,669.8,50,33490.7,33454.17,16.45,1339.63,9562.27,0.04,1.62,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Chennai,Hyderabad,Rail,Cement,Freight Rake,715,50,35750,31376.87,19.34,378.95,2704.95,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: Chennai - Hyderabad Express)
Chennai,Hyderabad,Air,Cement,Belly Cargo (Domestic),541.0,50,27050.2,222288.66,5.85,42739.29,305073.08,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Chennai,Hyderabad,Road,Containerized Goods,12-16t,669.8,5,3349.1,10200.61,17.55,167.45,1195.28,0.05,2.17,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Chennai,Hyderabad,Rail,Containerized Goods,Freight Rake,715,5,3575,5753.92,18.54,37.9,270.49,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: Chennai - Hyderabad Express)
Chennai,Hyderabad,Air,Containerized Goods,Belly Cargo (Domestic),541.0,5,2705.0,48729.24,5.69,4273.93,30507.31,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Chennai,Hyderabad,Road,Containerized Goods,12-16t,669.8,10,6698.1,18963.44,17.96,334.91,2390.57,0.05,2.17,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Chennai,Hyderabad,Rail,Containerized Goods,Freight Rake,715,10,7150,12377.3,18.79,75.79,540.99,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: Chennai - Hyderabad Express)
Chennai,Hyderabad,Air,Containerized Goods,Belly Cargo (Domestic),541.0,10,5410.0,102547.93,5.74,8547.86,61014.62,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Chennai,Hyderabad,Road,Containerized Goods,25-40t,669.8,20,13396.3,27867.94,17.31,535.85,3824.91,0.04,1.62,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Chennai,Hyderabad,Rail,Containerized Goods,Freight Rake,715,20,14300,23071.67,18.25,151.58,1081.98,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: Chennai - Hyderabad Express)
Chennai,Hyderabad,Air,Containerized Goods,Belly Cargo (Domestic),541.0,20,10820.1,191233.07,5.99,17095.72,122029.23,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Chennai,Hyderabad,Road,Containerized Goods,>40t,669.8,50,33490.7,64314.17,19.0,1339.63,9562.27,0.04,1.62,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Chennai,Hyderabad,Rail,Containerized Goods,Freight Rake,715,50,35750,58848.96,18.64,378.95,2704.95,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: Chennai - Hyderabad Express)
Chennai,Hyderabad,Air,Containerized Goods,Belly Cargo (Domestic),541.0,50,27050.2,481910.2,5.48,42739.29,305073.08,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Chennai,Hyderabad,Road,General Goods,12-16t,669.8,5,3349.1,7242.67,17.68,167.45,1195.28,0.05,2.17,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Chennai,Hyderabad,Rail,General Goods,Freight Rake,715,5,3575,4813.9,19.37,37.9,270.49,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: Chennai - Hyderabad Express)
Chennai,Hyderabad,Air,General Goods,Belly Cargo (Domestic),541.0,5,2705.0,36498.67,5.54,4273.93,30507.31,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Chennai,Hyderabad,Road,General Goods,12-16t,669.8,10,6698.1,15436.67,16.65,334.91,2390.57,0.05,2.17,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Chennai,Hyderabad,Rail,General Goods,Freight Rake,715,10,7150,10267.27,19.28,75.79,540.99,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: Chennai - Hyderabad Express)
Chennai,Hyderabad,Air,General Goods,Belly Cargo (Domestic),541.0,10,5410.0,78423.85,5.45,8547.86,61014.62,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Chennai,Hyderabad,Road,General Goods,25-40t,669.8,20,13396.3,23802.3,17.02,535.85,3824.91,0.04,1.62,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Chennai,Hyderabad,Rail,General Goods,Freight Rake,715,20,14300,18435.0,18.35,151.58,1081.98,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: Chennai - Hyderabad Express)
Chennai,Hyderabad,Air,General Goods,Belly Cargo (Domestic),541.0,20,10820.1,153294.24,5.99,17095.72,122029.23,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Chennai,Hyderabad,Road,General Goods,>40t,669.8,50,33490.7,51345.31,17.48,1339.63,9562.27,0.04,1.62,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Chennai,Hyderabad,Rail,General Goods,Freight Rake,715,50,35750,46165.29,19.27,378.95,2704.95,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: Chennai - Hyderabad Express)
Chennai,Hyderabad,Air,General Goods,Belly Cargo (Domestic),541.0,50,27050.2,373562.43,5.36,42739.29,305073.08,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Chennai,Hyderabad,Road,Automobile Parts,12-16t,669.8,5,3349.1,13759.11,16.89,167.45,1195.28,0.05,2.17,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Chennai,Hyderabad,Rail,Automobile Parts,Freight Rake,715,5,3575,9132.33,18.79,37.9,270.49,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: Chennai - Hyderabad Express)
Chennai,Hyderabad,Air,Automobile Parts,Belly Cargo (Domestic),541.0,5,2705.0,72968.16,5.48,4273.93,30507.31,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Chennai,Hyderabad,Road,Automobile Parts,12-16t,669.8,10,6698.1,28261.95,18.62,334.91,2390.57,0.05,2.17,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Chennai,Hyderabad,Rail,Automobile Parts,Freight Rake,715,10,7150,16739.37,18.24,75.79,540.99,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: Chennai - Hyderabad Express)
Chennai,Hyderabad,Air,Automobile Parts,Belly Cargo (Domestic),541.0,10,5410.0,150625.68,5.46,8547.86,61014.62,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Chennai,Hyderabad,Road,Automobile Parts,25-40t,669.8,20,13396.3,38772.31,17.62,535.85,3824.91,0.04,1.62,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Chennai,Hyderabad,Rail,Automobile Parts,Freight Rake,715,20,14300,34629.47,19.69,151.58,1081.98,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: Chennai - Hyderabad Express)
Chennai,Hyderabad,Air,Automobile Parts,Belly Cargo (Domestic),541.0,20,10820.1,281945.62,5.77,17095.72,122029.23,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Chennai,Hyderabad,Road,Automobile Parts,>40t,669.8,50,33490.7,102373.58,18.06,1339.63,9562.27,0.04,1.62,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Chennai,Hyderabad,Rail,Automobile Parts,Freight Rake,715,50,35750,91248.43,18.71,378.95,2704.95,0.0106,1.36,REAL: uploaded Indian Railways dataset (train: Chennai - Hyderabad Express)
Chennai,Hyderabad,Air,Automobile Parts,Belly Cargo (Domestic),541.0,50,27050.2,749418.63,5.76,42739.29,305073.08,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Bengaluru,Hyderabad,Road,Coal,12-16t,650.0,5,3250.0,4526.94,17.82,162.5,1159.91,0.05,2.17,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Bengaluru,Hyderabad,Rail,Coal,Freight Rake,575.0,5,2875.0,2285.07,18.99,30.47,217.53,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Bengaluru,Hyderabad,Air,Coal,Belly Cargo (Domestic),525.0,5,2625.0,20353.27,5.41,4147.44,29604.45,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Bengaluru,Hyderabad,Road,Coal,12-16t,650.0,10,6499.9,7868.19,16.71,325.0,2319.82,0.05,2.17,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Bengaluru,Hyderabad,Rail,Coal,Freight Rake,575.0,10,5749.9,4483.69,19.14,60.95,435.06,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Bengaluru,Hyderabad,Air,Coal,Belly Cargo (Domestic),525.0,10,5249.9,44489.51,5.6,8294.89,59208.91,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Bengaluru,Hyderabad,Road,Coal,25-40t,650.0,20,12999.8,11798.8,16.93,519.99,3711.71,0.04,1.62,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Bengaluru,Hyderabad,Rail,Coal,Freight Rake,575.0,20,11499.8,8971.47,19.03,121.9,870.11,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Bengaluru,Hyderabad,Air,Coal,Belly Cargo (Domestic),525.0,20,10499.9,92221.66,5.75,16589.78,118417.82,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Bengaluru,Hyderabad,Road,Coal,>40t,650.0,50,32499.6,34979.55,17.4,1299.98,9279.27,0.04,1.62,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Bengaluru,Hyderabad,Rail,Coal,Freight Rake,575.0,50,28749.6,23576.94,18.1,304.75,2175.28,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Bengaluru,Hyderabad,Air,Coal,Belly Cargo (Domestic),525.0,50,26249.6,213735.58,5.62,41474.44,296044.55,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Bengaluru,Hyderabad,Road,Cement,12-16t,650.0,5,3250.0,3847.25,16.86,162.5,1159.91,0.05,2.17,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Bengaluru,Hyderabad,Rail,Cement,Freight Rake,575.0,5,2875.0,2158.28,18.1,30.47,217.53,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Bengaluru,Hyderabad,Air,Cement,Belly Cargo (Domestic),525.0,5,2625.0,23400.72,5.97,4147.44,29604.45,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Bengaluru,Hyderabad,Road,Cement,12-16t,650.0,10,6499.9,8457.97,17.24,325.0,2319.82,0.05,2.17,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Bengaluru,Hyderabad,Rail,Cement,Freight Rake,575.0,10,5749.9,4822.54,18.62,60.95,435.06,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Bengaluru,Hyderabad,Air,Cement,Belly Cargo (Domestic),525.0,10,5249.9,47018.71,5.65,8294.89,59208.91,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Bengaluru,Hyderabad,Road,Cement,25-40t,650.0,20,12999.8,11561.87,15.95,519.99,3711.71,0.04,1.62,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Bengaluru,Hyderabad,Rail,Cement,Freight Rake,575.0,20,11499.8,9759.54,18.39,121.9,870.11,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Bengaluru,Hyderabad,Air,Cement,Belly Cargo (Domestic),525.0,20,10499.9,84086.89,5.68,16589.78,118417.82,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Bengaluru,Hyderabad,Road,Cement,>40t,650.0,50,32499.6,29444.19,17.13,1299.98,9279.27,0.04,1.62,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Bengaluru,Hyderabad,Rail,Cement,Freight Rake,575.0,50,28749.6,24329.37,19.28,304.75,2175.28,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Bengaluru,Hyderabad,Air,Cement,Belly Cargo (Domestic),525.0,50,26249.6,222318.76,5.39,41474.44,296044.55,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Bengaluru,Hyderabad,Road,Containerized Goods,12-16t,650.0,5,3250.0,8356.59,18.01,162.5,1159.91,0.05,2.17,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Bengaluru,Hyderabad,Rail,Containerized Goods,Freight Rake,575.0,5,2875.0,5280.05,18.53,30.47,217.53,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Bengaluru,Hyderabad,Air,Containerized Goods,Belly Cargo (Domestic),525.0,5,2625.0,50230.93,5.35,4147.44,29604.45,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Bengaluru,Hyderabad,Road,Containerized Goods,12-16t,650.0,10,6499.9,18903.75,17.38,325.0,2319.82,0.05,2.17,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Bengaluru,Hyderabad,Rail,Containerized Goods,Freight Rake,575.0,10,5749.9,10827.58,18.03,60.95,435.06,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Bengaluru,Hyderabad,Air,Containerized Goods,Belly Cargo (Domestic),525.0,10,5249.9,100602.66,5.83,8294.89,59208.91,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Bengaluru,Hyderabad,Road,Containerized Goods,25-40t,650.0,20,12999.8,25946.66,18.63,519.99,3711.71,0.04,1.62,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Bengaluru,Hyderabad,Rail,Containerized Goods,Freight Rake,575.0,20,11499.8,19919.98,18.49,121.9,870.11,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Bengaluru,Hyderabad,Air,Containerized Goods,Belly Cargo (Domestic),525.0,20,10499.9,200701.66,5.61,16589.78,118417.82,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Bengaluru,Hyderabad,Road,Containerized Goods,>40t,650.0,50,32499.6,74280.16,18.01,1299.98,9279.27,0.04,1.62,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Bengaluru,Hyderabad,Rail,Containerized Goods,Freight Rake,575.0,50,28749.6,48090.72,19.36,304.75,2175.28,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Bengaluru,Hyderabad,Air,Containerized Goods,Belly Cargo (Domestic),525.0,50,26249.6,480161.24,5.55,41474.44,296044.55,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Bengaluru,Hyderabad,Road,General Goods,12-16t,650.0,5,3250.0,7349.67,17.62,162.5,1159.91,0.05,2.17,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Bengaluru,Hyderabad,Rail,General Goods,Freight Rake,575.0,5,2875.0,3700.99,18.1,30.47,217.53,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Bengaluru,Hyderabad,Air,General Goods,Belly Cargo (Domestic),525.0,5,2625.0,34593.19,5.46,4147.44,29604.45,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Bengaluru,Hyderabad,Road,General Goods,12-16t,650.0,10,6499.9,12861.77,16.84,325.0,2319.82,0.05,2.17,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Bengaluru,Hyderabad,Rail,General Goods,Freight Rake,575.0,10,5749.9,7545.99,18.85,60.95,435.06,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Bengaluru,Hyderabad,Air,General Goods,Belly Cargo (Domestic),525.0,10,5249.9,70906.75,5.79,8294.89,59208.91,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Bengaluru,Hyderabad,Road,General Goods,25-40t,650.0,20,12999.8,20172.4,16.61,519.99,3711.71,0.04,1.62,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Bengaluru,Hyderabad,Rail,General Goods,Freight Rake,575.0,20,11499.8,16535.68,19.69,121.9,870.11,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Bengaluru,Hyderabad,Air,General Goods,Belly Cargo (Domestic),525.0,20,10499.9,152269.34,5.38,16589.78,118417.82,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Bengaluru,Hyderabad,Road,General Goods,>40t,650.0,50,32499.6,57522.21,18.04,1299.98,9279.27,0.04,1.62,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Bengaluru,Hyderabad,Rail,General Goods,Freight Rake,575.0,50,28749.6,41719.25,19.7,304.75,2175.28,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Bengaluru,Hyderabad,Air,General Goods,Belly Cargo (Domestic),525.0,50,26249.6,394472.67,5.4,41474.44,296044.55,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Bengaluru,Hyderabad,Road,Automobile Parts,12-16t,650.0,5,3250.0,14009.76,16.56,162.5,1159.91,0.05,2.17,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
Bengaluru,Hyderabad,Rail,Automobile Parts,Freight Rake,575.0,5,2875.0,7482.1,19.39,30.47,217.53,0.0106,1.36,ESTIMATED: Haversine x1.15 circuity (no direct train match found)
Bengaluru,Hyderabad,Air,Automobile Parts,Belly Cargo (Domestic),525.0,5,2625.0,71580.59,5.78,4147.44,29604.45,1.58,14.0,Haversine x1.05 (ICAO GCD-consistent methodology)
Bengaluru,Hyderabad,Road,Automobile Parts,12-16t,650.0,10,6499.9,26052.96,17.46,325.0,2319.82,0.05,2.17,Haversine x1.30 circuity factor (Ballou et al. 2002 / Wang & Wu 2018)
